ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
5628,61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6
5631,49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4
4974,83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7
8416,29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6
5454,45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5
4095,37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7
5474,43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6
4268,53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4
10701,65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4
3507,76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6
2079,81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1
626,32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4
4426,55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7
2591,76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2
10509,36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8
6382,48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4
6673,23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8
7441,71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7
1071,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5
10061,59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7
7187,,1,1,52,375,42,48,94,66,96,7,4,10,4,3
8775,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7
1612,,1,0,82,23,0,15,0,2,7,2,3,0,3,6
2345,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2
322,42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4
10897,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6
123,67046,0,1,92,544,35,133,23,151,107,2,4,5,4,2
6103,42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4
7899,77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7
10500,31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5
1655,34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7
2406,54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5
2712,71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3
5517,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8
10643,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5
2254,69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5
10281,64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4
6958,27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6
954,22123,0,0,77,3,3,24,34,7,31,1,2,1,3,5
5079,,1,1,82,71,1,16,0,0,9,4,2,1,3,8
10339,,0,1,83,161,0,22,0,0,24,2,4,1,4,6
4643,27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8
3117,,0,1,95,264,0,21,12,6,147,3,6,1,5,7
6497,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8
5396,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4
5250,,0,0,75,532,126,490,164,126,126,1,5,5,11,1
1052,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7
2802,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2
6343,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2
6507,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3
7901,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4
4865,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7
2686,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7
3107,71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2
7734,79244,0,0,58,471,102,125,212,61,245,1,4,10,7,1
1146,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8
11031,48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5
7428,80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1
975,54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6
1103,81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6
3422,76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6
1055,53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4
6544,67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3
1241,14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9
2909,78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3
5802,14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6
1407,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7
6183,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4
340,72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5
5991,48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7
3104,82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2
9729,58275,1,1,48,189,10,253,56,43,64,6,8,2,7,7
1008,44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6
11091,34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4
3969,43018,0,1,46,35,4,17,7,6,64,1,2,2,2,5
1916,45736,0,1,92,188,3,180,20,3,43,5,7,1,6,7
9907,66476,0,1,80,742,28,152,25,9,57,2,6,8,10,4
87,27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7
8659,69805,0,1,50,750,71,174,13,10,20,2,6,8,11,2
6262,72217,0,0,93,816,42,450,55,56,154,1,3,10,8,2
6147,25818,1,0,51,5,2,8,2,2,9,1,0,1,2,7
8832,37509,1,0,24,37,5,56,12,8,5,2,3,0,4,7
10067,25176,1,1,79,4,0,4,0,0,5,1,1,0,2,7
7532,43586,0,1,26,99,2,11,4,0,16,3,3,0,4,8
4915,53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5
2115,50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5
2088,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2
2493,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5
6292,82333,0,0,60,1311,0,359,46,89,17,1,4,3,10,2
1631,65220,0,0,3,890,63,292,0,25,12,4,8,4,7,6
10104,33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7
3006,30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7
3919,72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3
11181,156924,0,0,85,2,1,2,1,1,1,0,0,0,0,0
642,16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8
4369,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2
10127,58692,0,1,21,301,11,61,4,7,11,1,8,2,4,7
271,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6
4973,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7
2948,62637,0,1,76,104,12,48,4,12,5,1,2,2,5,2
2715,29435,1,1,11,70,3,37,4,2,64,4,3,2,2,9
10432,19346,1,0,26,2,0,9,3,6,2,1,1,0,3,8
9216,35788,1,1,34,23,2,11,3,1,4,2,2,0,3,6
7124,36997,1,1,72,43,4,12,8,0,27,5,2,1,4,5
9727,23539,0,0,13,4,24,11,16,1,25,1,2,0,4,6
5136,65333,0,1,58,654,7,92,0,15,30,7,9,4,8,6
9790,78499,0,0,12,912,72,170,47,36,97,1,11,3,4,4
1818,29732,1,0,23,25,0,8,0,1,4,1,2,0,2,9
1100,41275,1,2,33,24,4,22,0,2,9,4,3,1,3,5
7873,63516,1,1,30,141,11,114,15,14,5,4,4,1,7,5
10609,42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4
6950,49572,1,1,25,35,1,16,0,1,1,2,2,0,3,7
7233,69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4
9481,17148,1,0,80,9,9,11,13,10,16,4,3,1,3,8
7699,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6
2711,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7
8933,32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6
8726,41713,1,1,57,77,8,44,10,10,25,5,3,1,4,6
1515,34176,0,1,9,11,2,7,4,2,2,1,1,0,3,3
5186,58482,0,1,59,576,7,115,19,7,7,2,7,4,9,6
10157,59686,0,1,78,89,15,89,34,42,5,1,4,1,6,4
5667,60896,0,1,90,1013,30,399,60,46,153,3,9,10,4,6
902,62994,1,0,74,224,12,48,4,12,12,1,6,2,4,6
977,47320,0,1,10,200,19,111,50,15,19,6,5,1,8,6
7313,74859,0,0,63,570,73,614,133,102,73,1,6,5,11,3
7600,15253,1,0,13,1,3,3,8,1,13,2,1,0,3,7
9706,31560,1,0,98,62,1,20,4,0,7,2,2,1,3,8
2429,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2
3520,91172,0,0,94,162,28,818,0,28,56,0,4,3,7,3
10394,90000,0,0,91,675,144,133,94,192,241,1,4,8,5,1
4548,41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4
9362,69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6
3968,65706,0,0,77,918,10,129,13,0,129,1,11,3,12,7
4084,60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4
6721,71965,0,1,21,572,19,286,50,38,248,3,6,3,5,3
2829,65210,0,1,25,626,0,70,0,7,28,2,9,3,8,6
1772,79174,0,0,2,1074,37,518,193,92,129,1,5,6,7,2
1544,81380,0,0,51,741,68,689,224,68,103,1,4,2,10,2
492,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8
4377,52914,0,1,32,254,10,44,30,10,227,2,7,3,3,7
4541,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5
1321,26067,1,0,49,22,2,18,0,2,12,3,3,0,3,8
8858,44325,0,1,69,516,0,21,0,0,5,4,8,2,7,8
3266,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2
11187,26487,1,0,23,2,8,10,12,14,23,3,2,1,3,5
8207,53233,0,1,18,28,0,9,3,0,0,1,1,0,3,4
9723,67716,0,1,8,530,142,217,62,9,56,4,7,4,13,5
2666,76234,0,1,21,519,50,167,130,0,41,1,8,3,11,3
5721,84117,0,0,60,611,76,749,59,45,26,1,7,10,6,2
10652,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2
1646,25224,1,0,36,4,9,12,11,2,8,2,1,1,3,3
4418,89616,0,0,36,671,47,655,145,111,15,1,7,5,12,2
2656,40851,1,1,63,23,1,7,0,4,24,1,1,1,2,7
7990,27469,0,0,2,9,1,2,3,2,0,1,0,0,3,6
8722,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3
7118,73803,0,1,61,833,80,363,52,26,174,2,9,5,6,6
2980,8820,1,1,52,12,0,13,4,2,4,4,3,0,3,8
1839,43322,0,0,25,56,7,48,10,2,18,1,3,0,4,7
10722,55593,0,1,63,293,8,124,11,4,106,2,6,6,3,6
2632,50501,1,1,10,297,0,38,13,0,152,7,5,4,4,6
9014,37085,1,1,65,39,1,16,2,0,3,4,3,0,3,8
7620,16185,1,0,71,5,11,16,21,8,45,2,2,2,2,8
10968,57731,0,1,0,266,21,300,65,8,44,4,8,8,6,6
11133,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8
2736,73807,0,1,88,366,124,156,71,78,54,2,5,5,11,2
1876,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6
5959,35893,1,1,80,158,0,23,0,0,18,6,3,1,5,8
1092,61014,0,1,17,269,129,495,182,43,29,4,9,3,4,7
4333,32144,1,1,76,41,0,10,0,0,3,4,2,1,3,7
3850,14918,0,1,52,3,3,3,15,4,15,1,1,0,3,6
6168,45146,1,1,28,33,0,5,0,0,15,2,1,1,2,4
607,41769,0,1,31,302,29,131,32,0,27,6,8,1,7,8
10469,88325,0,0,42,519,71,860,93,27,53,1,6,2,9,2
6983,38054,1,1,24,23,2,17,2,1,0,2,2,0,3,7
3661,80617,0,0,42,594,51,631,72,55,32,1,4,6,8,2
9303,5305,0,1,12,12,4,7,1,3,5,0,1,0,0,13
692,36807,1,1,88,4,2,5,0,0,5,1,1,0,2,6
736,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8
9589,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1
4838,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8
9246,40101,1,0,73,171,3,129,26,24,62,4,6,1,6,7
6261,58025,0,1,81,270,31,88,11,48,22,3,3,2,10,4
7366,75777,0,0,12,712,26,538,69,13,80,1,3,6,11,1
10659,7500,1,0,7,2,8,11,3,8,21,4,3,2,2,7
1448,33562,1,2,33,21,12,12,0,3,3,3,2,0,4,4
4286,57642,0,1,24,580,6,58,8,0,27,3,7,6,6,4
4749,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7
4478,63777,1,1,87,457,5,106,15,17,53,8,11,1,6,8
4201,57967,0,1,39,229,7,137,4,0,91,5,4,2,8,5
8720,,0,0,53,32,2,1607,12,4,22,0,0,0,1,0
10084,24434,2,0,9,3,2,8,20,0,17,2,2,1,2,7
7004,11012,1,0,82,24,3,26,7,1,23,3,3,1,2,9
9817,44802,0,0,71,853,10,143,13,10,20,2,9,4,12,8
8080,26816,0,0,50,5,1,6,3,4,3,1,0,0,3,4
9432,666666,1,0,23,9,14,18,8,1,12,4,3,1,3,6
8372,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7
10870,61223,0,1,46,709,43,182,42,118,247,2,9,3,4,5
4001,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7
7270,56981,0,0,91,908,48,217,32,12,24,1,2,3,13,6
8235,69245,0,1,8,428,30,214,80,30,61,2,6,5,10,3
9405,52869,1,1,40,84,3,61,2,1,21,3,3,1,4,7
